id,city,city1,country,latitude,longitude,state,geo_accuracy
62338,Moffett,Moffett VA,US,36.631,-78.7536,VA,unchecked
62339,Monarch,Monarch VA,US,36.8354,-83.031,VA,unchecked
62340,Solon,Solon IA,US,41.8055,-91.4961,IA,unchecked
62341,Clear Springs,Clear Springs MO,US,37.1084,-91.8504,MO,unchecked
62342,Lotus,Lotus IN,US,39.6131,-84.89,IN,unchecked
62343,Clair,Clair MO,US,39.785,-94.7444,MO,unchecked
62344,Clapper,Clapper MO,US,39.59,-91.8452,MO,unchecked
62345,Clarks Fork,Clarks Fork MO,US,38.887,-92.6527,MO,unchecked
62346,Clay,Clay MO,US,40.2275,-92.4524,MO,unchecked
62347,Chouteau Springs,Chouteau Springs MO,US,38.925,-92.8949,MO,unchecked
62348,Christopher,Christopher MO,US,36.7987,-94.2897,MO,unchecked
62349,Johnston,Johnston IA,US,41.691,-93.7234,IA,unchecked
62350,Joice,Joice IA,US,43.3642,-93.4573,IA,unchecked
62351,Marinwood,Marinwood CA,US,38.0383,-122.5378,CA,unchecked
62352,Hopkins,Hopkins MI,US,42.6251,-85.7633,MI,unchecked
62353,Birmingham,Birmingham MS,US,34.4084,-88.7692,MS,unchecked
62354,Sylamore,Sylamore AR,US,35.9415,-92.1082,AR,unchecked
62355,Nahunta,Nahunta GA,US,31.2065,-81.9814,GA,unchecked
62356,Mystic,Mystic GA,US,31.6221,-83.3357,GA,unchecked
62357,Simpson,Simpson MT,US,48.9286,-110.206,MT,unchecked
62358,Oswichee,Oswichee AL,US,32.2796,-85.0038,AL,unchecked
62359,Corning,Corning KS,US,39.657,-96.0288,KS,unchecked
62360,Kingstown,Kingstown WV,US,39.5795,-80.592,WV,unchecked
62361,Kingwood,Kingwood WV,US,39.4719,-79.6822,WV,unchecked
62362,Rixford,Rixford FL,US,30.3533,-82.964,FL,unchecked
62363,Little Switzerland,Little Switzerland NC,US,35.8493,-82.0904,NC,unchecked
62364,Misco,Misco OH,US,39.7278,-82.0738,OH,unchecked
62365,Urban,Urban WA,US,48.6179,-122.6921,WA,unchecked
62366,Lodi,Lodi TX,US,32.8762,-94.2796,TX,unchecked
62367,Epoufette,Epoufette MI,US,46.0556,-85.1684,MI,unchecked
62368,Furlow,Furlow AR,US,34.8331,-91.9804,AR,unchecked
62369,Littlefield,Littlefield NC,US,35.4343,-77.4216,NC,unchecked
62370,Brooksville,Brooksville AL,US,34.5009,-86.855,AL,unchecked
62371,Rupple,Rupple WA,US,46.4043,-120.6312,WA,unchecked
62372,Russell,Russell WA,US,46.1337,-118.3461,WA,unchecked
62373,Walnut Grove Mills,Walnut Grove Mills MD,US,39.5087,-76.9294,MD,unchecked
62374,Roxboro,Roxboro WA,US,46.9524,-118.8544,WA,unchecked
62375,Roza,Roza WA,US,46.7837,-120.4545,WA,unchecked
62376,Rulo,Rulo WA,US,46.1743,-118.5025,WA,unchecked
62377,Rony,Rony WA,US,46.9437,-123.3521,WA,unchecked
62378,Rosehilla,Rosehilla WA,US,47.3457,-122.4676,WA,unchecked
62379,Hooper,Hooper NE,US,41.6116,-96.5487,NE,unchecked
62380,Witts Springs,Witts Springs AR,US,35.7696,-92.8769,AR,unchecked
62381,Miami,Miami IN,US,40.6142,-86.1064,IN,unchecked
62382,Miami Bend,Miami Bend IN,US,40.7509,-86.2981,IN,unchecked
62383,Smallwood,Smallwood MD,US,39.5129,-76.9744,MD,unchecked
62384,Lower Exeter,Lower Exeter VA,US,36.8801,-82.8302,VA,unchecked
62385,Strangford,Strangford PA,US,40.4301,-79.2209,PA,unchecked
62386,Lynnhaven Shores,Lynnhaven Shores VA,US,36.9107,-76.0816,VA,unchecked
62387,Bells Valley,Bells Valley VA,US,38.0276,-79.4487,VA,unchecked
62388,Bel Air,Bel Air VA,US,38.8632,-77.1766,VA,unchecked
62389,Bellair,Bellair VA,US,38.0393,-78.5308,VA,unchecked
62390,Tuscaloosa,Tuscaloosa AL,US,33.2348,-87.5268,AL,unchecked
62391,Fairview Park,Fairview Park NC,US,35.8832,-81.1187,NC,unchecked
62392,Ennisville,Ennisville PA,US,40.6362,-77.8464,PA,unchecked
62393,Fieldstown,Fieldstown AL,US,33.642,-86.8558,AL,unchecked
62394,Aberdeen,Aberdeen KY,US,37.2539,-86.6817,KY,unchecked
62395,Port Hadlock,Port Hadlock WA,US,48.0318,-122.7582,WA,unchecked
62396,Kingsville,Kingsville TX,US,27.5094,-97.861,TX,unchecked
62397,Hummel,Hummel KY,US,37.3965,-84.2855,KY,unchecked
62398,Turners,Turners MO,US,37.1809,-93.1555,MO,unchecked
62399,Browntown,Browntown GA,US,31.3374,-81.7818,GA,unchecked
62400,Altamont,Altamont TN,US,35.4325,-85.7433,TN,unchecked
62401,Hamer,Hamer NC,US,36.4565,-79.2747,NC,unchecked
62402,Idamay,Idamay WV,US,39.493,-80.2572,WV,unchecked
62403,Moltonville,Moltonville NC,US,34.991,-78.2506,NC,unchecked
62404,Mount Gould,Mount Gould NC,US,36.1196,-76.763,NC,unchecked
62405,Samburg,Samburg TN,US,36.3823,-89.3533,TN,unchecked
62406,Jackson Mill,Jackson Mill WV,US,39.0973,-80.4763,WV,unchecked
62407,Columbia City,Columbia City IN,US,41.1612,-85.4855,IN,unchecked
62408,Itmann,Itmann WV,US,37.5734,-81.4146,WV,unchecked
62409,Judyville,Judyville IN,US,40.3584,-87.3969,IN,unchecked
62410,North Cove,North Cove NC,US,35.836,-81.989,NC,unchecked
62411,Rogers,Rogers KS,US,37.147,-96.2792,KS,unchecked
62412,Gibbs,Gibbs KS,US,37.1375,-96.3269,KS,unchecked
62413,Monett,Monett KS,US,37.1445,-96.1058,KS,unchecked
62414,Fort Reynolds,Fort Reynolds CO,US,38.2306,-104.3033,CO,unchecked
62415,Turck,Turck KS,US,37.2306,-94.8319,KS,unchecked
62416,Stippville,Stippville KS,US,37.2223,-94.8377,KS,unchecked
62417,Cloverdale,Cloverdale KS,US,37.227,-96.4892,KS,unchecked
62418,Nepesta,Nepesta CO,US,38.1689,-104.143,CO,unchecked
62419,Hamlet,Hamlet CO,US,38.1547,-104.0939,CO,unchecked
62420,Pultney,Pultney CO,US,38.1622,-104.0477,CO,unchecked
62421,Tisdale,Tisdale KS,US,37.2434,-96.852,KS,unchecked
62422,Hale,Hale KS,US,37.2348,-96.055,KS,unchecked
62423,Summerville,Summerville AR,US,33.5204,-92.3557,AR,unchecked
62424,Sunnydale,Sunnydale AR,US,35.4476,-91.696,AR,unchecked
62425,Sunnyside,Sunnyside AR,US,35.3687,-92.6277,AR,unchecked
62426,Supply,Supply AR,US,36.457,-90.8415,AR,unchecked
62427,Dickersonville,Dickersonville NY,US,43.1906,-78.9303,NY,unchecked
62428,Suttle,Suttle AR,US,35.9762,-94.3983,AR,unchecked
62429,Sutton,Sutton AR,US,33.6448,-93.3985,AR,unchecked
62430,Keysville,Keysville VA,US,37.039,-78.4804,VA,unchecked
62431,Crisfield,Crisfield MD,US,37.984,-75.8512,MD,unchecked
62432,Charleston,Charleston WV,US,38.3484,-81.6322,WV,unchecked
62433,Cambridge,Cambridge MD,US,38.5515,-76.0787,MD,unchecked
62434,Cameron,Cameron WV,US,39.8279,-80.5692,WV,unchecked
62435,Narberth,Narberth PA,US,40.0077,-75.2634,PA,unchecked
62436,Narrows Creek,Narrows Creek PA,US,41.1348,-78.7003,PA,unchecked
62437,Lake Odessa,Lake Odessa MI,US,42.7824,-85.1374,MI,unchecked
62438,Lake Ka-Ho,Lake Ka-Ho IL,US,39.0998,-89.7463,IL,unchecked
62439,Lake Linden,Lake Linden MI,US,47.1939,-88.4054,MI,unchecked
62440,Lake Zurich,Lake Zurich IL,US,42.1956,-88.087,IL,unchecked
62441,Lakemoor,Lakemoor IL,US,42.3396,-88.2039,IL,unchecked
62442,Lake Orion,Lake Orion MI,US,42.7827,-83.2453,MI,unchecked
62443,Lake Villa,Lake Villa IL,US,42.4184,-88.0836,IL,unchecked
62444,Board Tree,Board Tree KY,US,37.5387,-82.1621,KY,unchecked
62445,Wailupe,Wailupe HI,US,21.2755,-157.757,HI,unchecked
62446,Monroe,Monroe WA,US,47.8595,-121.9851,WA,unchecked
62447,Poplar Branch,Poplar Branch NC,US,36.2802,-75.8927,NC,unchecked
62448,Poplar,Poplar NC,US,36.0726,-82.3432,NC,unchecked
62449,Poor Town,Poor Town NC,US,36.2804,-77.0252,NC,unchecked
62450,Monitor,Monitor WA,US,47.4868,-120.4181,WA,unchecked
62451,Ruthven,Ruthven IA,US,43.13,-94.8987,IA,unchecked
62452,Mattawana,Mattawana AL,US,33.9229,-86.4903,AL,unchecked
62453,Mashville,Mashville AL,US,31.8032,-86.5411,AL,unchecked
62454,Massillon,Massillon AL,US,32.4379,-87.2958,AL,unchecked
62455,Mary,Mary AL,US,32.7557,-85.6886,AL,unchecked
62456,Masena,Masena AL,US,33.1618,-87.0436,AL,unchecked
62457,Martinville,Martinville AL,US,31.0924,-87.4805,AL,unchecked
62458,Marshall,Marshall AL,US,34.2429,-86.1447,AL,unchecked
62459,Mosgrove,Mosgrove PA,US,40.869,-79.4753,PA,unchecked
62460,Moselem,Moselem PA,US,40.5006,-75.8841,PA,unchecked
62461,Moselem Springs,Moselem Springs PA,US,40.4856,-75.8385,PA,unchecked
62462,Mechanicstown,Mechanicstown NY,US,41.4472,-74.3914,NY,unchecked
62463,Meadowood,Meadowood PA,US,40.8443,-79.8939,PA,unchecked
62464,Mechanicsville,Mechanicsville VA,US,37.6263,-77.3561,VA,unchecked
62465,McKeansburg,McKeansburg PA,US,40.6823,-76.0196,PA,unchecked
62466,McGuire AFB,McGuire AFB NJ,US,40.0285,-74.5883,NJ,unchecked
62467,McMurray,McMurray PA,US,40.2815,-80.0874,PA,unchecked
62468,McLean,McLean VA,US,38.9436,-77.1943,VA,unchecked
62469,Salters Depot,Salters Depot SC,US,33.596,-79.8531,SC,unchecked
62470,Medusa,Medusa NY,US,42.4392,-74.1225,NY,unchecked
62471,Medford,Medford NY,US,40.822,-72.9859,NY,unchecked
62472,Beecher,Beecher WI,US,45.5883,-87.9948,WI,unchecked
62473,Goldfinch,Goldfinch TX,US,28.8589,-98.8734,TX,unchecked
62474,Maud,Maud IL,US,38.3975,-87.8553,IL,unchecked
62475,Beechwood,Beechwood WI,US,43.5928,-88.1204,WI,unchecked
62476,Four Bears Village,Four Bears Village ND,US,47.9871,-102.5939,ND,unchecked
62477,Fox Lake Hills,Fox Lake Hills IL,US,42.4127,-88.127,IL,unchecked
62478,Eustis,Eustis MT,US,45.9897,-111.4666,MT,unchecked
62479,Fort Riley,Fort Riley KS,US,39.1064,-96.8117,KS,unchecked
62480,Fort Thompson,Fort Thompson SD,US,44.0527,-99.4079,SD,unchecked
62481,Fort Totten,Fort Totten ND,US,47.9716,-98.9971,ND,unchecked
62482,Forest Lake,Forest Lake IL,US,42.2103,-88.0531,IL,unchecked
62483,Forestville,Forestville OH,US,39.0711,-84.3389,OH,unchecked
62484,Fort Leonard Wood,Fort Leonard Wood MO,US,37.7562,-92.1274,MO,unchecked
62485,Fort McKinley,Fort McKinley OH,US,39.8027,-84.246,OH,unchecked
62486,Wellsburg,Wellsburg KY,US,38.7715,-84.1035,KY,unchecked
62487,Wesleyville,Wesleyville KY,US,38.3948,-83.1716,KY,unchecked
62488,Welchs Creek,Welchs Creek KY,US,37.3448,-86.568,KY,unchecked
62489,Welcome,Welcome KY,US,37.3037,-86.6514,KY,unchecked
62490,Bagwell,Bagwell TX,US,33.6621,-95.1608,TX,unchecked
62491,Wells Fork,Wells Fork KY,US,37.5379,-83.2093,KY,unchecked
62492,Weberstown,Weberstown KY,US,37.7703,-86.7789,KY,unchecked
62493,Sayre,Sayre AL,US,33.7123,-86.9744,AL,unchecked
62494,Weeksbury,Weeksbury KY,US,37.3279,-82.6882,KY,unchecked
62495,Snyder,Snyder OK,US,34.655,-98.9535,OK,unchecked
62496,Argyle,Argyle MO,US,38.2953,-92.0255,MO,unchecked
62497,El Nido,El Nido CA,US,37.1324,-120.4985,CA,unchecked
62498,Elizabeth Lake,Elizabeth Lake CA,US,34.6589,-118.3785,CA,unchecked
62499,Edna,Edna CA,US,35.2108,-120.606,CA,unchecked
62500,East Nicolaus,East Nicolaus CA,US,38.91,-121.5443,CA,unchecked
62501,Shirley,Shirley IN,US,39.891,-85.5799,IN,unchecked
62502,Shipshewana,Shipshewana IN,US,41.6743,-85.5765,IN,unchecked
62503,Doyle,Doyle CA,US,40.0275,-120.1173,CA,unchecked
62504,Downieville,Downieville CA,US,39.5701,-120.8213,CA,unchecked
62505,Sheridan,Sheridan IN,US,40.132,-86.2198,IN,unchecked
62506,Shelburn,Shelburn IN,US,39.1791,-87.3971,IN,unchecked
62507,Shipman,Shipman IL,US,39.1203,-90.0452,IL,unchecked
62508,Selma,Selma IN,US,40.1889,-85.2753,IN,unchecked
62509,Shamrock Lakes,Shamrock Lakes IN,US,40.4117,-85.4262,IN,unchecked
62510,Shell Creek,Shell Creek TN,US,36.1893,-82.0426,TN,unchecked
62511,Black Point,Black Point IN,US,41.405,-85.6836,IN,unchecked
62512,Como Springs,Como Springs UT,US,41.0374,-111.6555,UT,unchecked
62513,Cozydale,Cozydale UT,US,41.1722,-112.0216,UT,unchecked
62514,Cranmer,Cranmer UT,US,40.6166,-111.4407,UT,unchecked
62515,Cropley,Cropley UT,US,41.653,-112.1736,UT,unchecked
62516,Crystal Springs,Crystal Springs UT,US,41.6602,-112.0874,UT,unchecked
62517,Cunningham Hill,Cunningham Hill UT,US,38.3961,-112.7249,UT,unchecked
62518,Shorewood,Shorewood MN,US,44.9034,-93.5905,MN,unchecked
62519,Stewart,Stewart MS,US,33.4522,-89.4381,MS,unchecked
62520,Sherburn,Sherburn MN,US,43.6549,-94.7275,MN,unchecked
62521,Shueyville,Shueyville IA,US,41.8462,-91.6513,IA,unchecked
62522,Neilltown,Neilltown PA,US,41.6056,-79.5056,PA,unchecked
62523,Nellie,Nellie PA,US,40.0251,-79.6778,PA,unchecked
62524,Nebraska,Nebraska PA,US,41.4692,-79.3834,PA,unchecked
62525,Neff,Neff PA,US,40.5437,-78.0839,PA,unchecked
62526,Neiffer,Neiffer PA,US,40.2629,-75.5202,PA,unchecked
62527,Nealeys,Nealeys PA,US,40.9542,-80.082,PA,unchecked
62528,Neath,Neath PA,US,41.8734,-76.1352,PA,unchecked
62529,Jacks Creek,Jacks Creek TN,US,35.4691,-88.5146,TN,unchecked
62530,Jacksboro,Jacksboro TN,US,36.3351,-84.1928,TN,unchecked
62531,Osceola,Osceola IA,US,41.0304,-93.784,IA,unchecked
62532,Roystone,Roystone PA,US,41.7223,-78.9706,PA,unchecked
62533,Rasselas,Rasselas PA,US,41.6073,-78.6192,PA,unchecked
62534,Breitenbush,Breitenbush OR,US,44.7818,-121.972,OR,unchecked
62535,West Point Marion,West Point Marion PA,US,39.7398,-79.9042,PA,unchecked
62536,West Pike,West Pike PA,US,41.7762,-77.7139,PA,unchecked
62537,West Point,West Point PA,US,40.2068,-75.2993,PA,unchecked
62538,Stahlstown,Stahlstown PA,US,40.1501,-79.3328,PA,unchecked
62539,Salem,Salem MO,US,37.6399,-91.5345,MO,unchecked
62540,Salisbury,Salisbury MO,US,39.4233,-92.8025,MO,unchecked
62541,Stairville,Stairville PA,US,41.1312,-76.0119,PA,unchecked
62542,Port Richey,Port Richey FL,US,28.2759,-82.7254,FL,unchecked
62543,Port St. Joe,Port St. Joe FL,US,29.8274,-85.3075,FL,unchecked
62544,Forks of Ivy,Forks of Ivy NC,US,35.7918,-82.539,NC,unchecked
62545,Salem,Salem IA,US,40.852,-91.6206,IA,unchecked
62546,St. Stephen,St. Stephen MN,US,45.701,-94.2742,MN,unchecked
62547,Jalama,Jalama CA,US,34.498,-120.4946,CA,unchecked
62548,Irvine,Irvine CA,US,33.6772,-117.7738,CA,unchecked
62549,Hurd,Hurd ME,US,46.8448,-67.9514,ME,unchecked
62550,Ironsides,Ironsides CA,US,33.8111,-118.3062,CA,unchecked
62551,Inperial Gables,Inperial Gables CA,US,33.1275,-114.9291,CA,unchecked
62552,Brouillette,Brouillette LA,US,31.2124,-92.0215,LA,unchecked
62553,Iceboro,Iceboro ME,US,44.1123,-69.7787,ME,unchecked
62554,Jasmin,Jasmin CA,US,35.7427,-119.1448,CA,unchecked
62555,Jastro,Jastro CA,US,35.3766,-119.0723,CA,unchecked
62556,York Heights,York Heights ME,US,43.1487,-70.642,ME,unchecked
62557,Eastborough,Eastborough KS,US,37.6856,-97.2591,KS,unchecked
62558,Red Mill,Red Mill NY,US,43.4184,-76.1427,NY,unchecked
62559,Benndale,Benndale MS,US,30.8686,-88.8055,MS,unchecked
62560,West End,West End IL,US,37.89,-88.7056,IL,unchecked
62561,Carlstadt,Carlstadt NJ,US,40.8247,-74.0613,NJ,unchecked
62562,Chesilhurst,Chesilhurst NJ,US,39.7306,-74.8785,NJ,unchecked
62563,Clayton,Clayton NJ,US,39.6627,-75.0782,NJ,unchecked
62564,Cliffside Park,Cliffside Park NJ,US,40.8222,-73.9879,NJ,unchecked
62565,Stony Fork,Stony Fork NC,US,35.4629,-82.7362,NC,unchecked
62566,Mount Holly,Mount Holly NC,US,35.3136,-81.0073,NC,unchecked
62567,Raymilton,Raymilton PA,US,41.3356,-79.9759,PA,unchecked
62568,Hemlock Center,Hemlock Center NH,US,43.2356,-72.3854,NH,unchecked
62569,Ajax,Ajax WV,US,37.8026,-82.3046,WV,unchecked
62570,Advent,Advent WV,US,38.6104,-81.5587,WV,unchecked
62571,Affinity,Affinity WV,US,37.7129,-81.2259,WV,unchecked
62572,Alkires Mills,Alkires Mills WV,US,38.9784,-80.4515,WV,unchecked
62573,Albright,Albright WV,US,39.4937,-79.6399,WV,unchecked
62574,Aldridge,Aldridge WV,US,39.3012,-77.9225,WV,unchecked
62575,Fairmont,Fairmont OK,US,36.356,-97.7055,OK,unchecked
62576,Surfside,Surfside MA,US,41.2446,-70.0878,MA,unchecked
62577,Onslow,Onslow WA,US,47.1704,-124.1143,WA,unchecked
62578,Delhi,Delhi CO,US,37.6422,-104.018,CO,unchecked
62579,Shimmo,Shimmo MA,US,41.2862,-70.0745,MA,unchecked
62580,Squam,Squam MA,US,41.3168,-69.9911,MA,unchecked
62581,Cowansville,Cowansville PA,US,40.8878,-79.5884,PA,unchecked
62582,Yeatman,Yeatman MO,US,38.5434,-90.6121,MO,unchecked
62583,Lands End,Lands End MD,US,38.9484,-76.4663,MD,unchecked
62584,Porter,Porter OH,US,38.9284,-82.2824,OH,unchecked
62585,Poe,Poe OH,US,41.0917,-81.8257,OH,unchecked
62586,Platform,Platform OH,US,38.5584,-82.3513,OH,unchecked
62587,Plants,Plants OH,US,38.9134,-81.9049,OH,unchecked
62588,Plankton,Plankton OH,US,40.9578,-83.0938,OH,unchecked
62589,Huxley,Huxley NV,US,39.8705,-118.7724,NV,unchecked
62590,Piney Fork,Piney Fork OH,US,40.2548,-80.827,OH,unchecked
62591,Indian Cove,Indian Cove NV,US,37.6552,-114.4953,NV,unchecked
62592,Libertyville,Libertyville NY,US,41.7223,-74.1351,NY,unchecked
62593,Chase Mills,Chase Mills ME,US,44.7562,-67.36,ME,unchecked
62594,Rome,Rome KS,US,37.1603,-97.3914,KS,unchecked
62595,Midland,Midland SD,US,44.0711,-101.1554,SD,unchecked
62596,Wattensaw,Wattensaw AR,US,34.9076,-91.8482,AR,unchecked
62597,Milbank,Milbank SD,US,45.2195,-96.6338,SD,unchecked
62598,Keystone,Keystone NV,US,39.2819,-114.9684,NV,unchecked
62599,Kirkville,Kirkville CA,US,38.9088,-121.7927,CA,unchecked
62600,West Ephraim,West Ephraim UT,US,39.3755,-111.5891,UT,unchecked
62601,Peerless,Peerless MT,US,48.7822,-105.8304,MT,unchecked
62602,Twin Hills Colony,Twin Hills Colony MT,US,48.0168,-111.0698,MT,unchecked
62603,Square Butte,Square Butte MT,US,47.5147,-110.1991,MT,unchecked
62604,Sunnybrook Colony,Sunnybrook Colony MT,US,48.1573,-110.727,MT,unchecked
62605,Zurich,Zurich MT,US,48.5861,-109.0302,MT,unchecked
62606,Floweree,Floweree MT,US,47.7248,-111.0254,MT,unchecked
62607,North Harlem Colony,North Harlem Colony MT,US,48.5844,-108.7556,MT,unchecked
62608,Turner Colony,Turner Colony MT,US,48.7631,-108.4302,MT,unchecked
62609,Conception Junction,Conception Junction MO,US,40.2684,-94.6914,MO,unchecked
62610,Darragh,Darragh MI,US,44.7717,-85.052,MI,unchecked
62611,Cutcheon,Cutcheon MI,US,44.4103,-85.1267,MI,unchecked
62612,Daytona Branch,Daytona Branch MI,US,43.4592,-83.2911,MI,unchecked
62613,Dayton Center,Dayton Center MI,US,43.5106,-85.9801,MI,unchecked
62614,Deer Creek,Deer Creek MI,US,42.76,-83.9072,MI,unchecked
62615,Harmony,Harmony IN,US,39.5337,-87.073,IN,unchecked
62616,Mud Creek,Mud Creek AL,US,33.4029,-87.1569,AL,unchecked
62617,Monroe Center,Monroe Center WI,US,44.1119,-89.9396,WI,unchecked
62618,Monroe,Monroe WI,US,42.603,-89.6381,WI,unchecked
62619,Monona,Monona WI,US,43.054,-89.3334,WI,unchecked
62620,Monico,Monico WI,US,45.5763,-89.1551,WI,unchecked
62621,Alhambra,Alhambra LA,US,30.1766,-91.1232,LA,unchecked
62622,Alfords,Alfords LA,US,30.5694,-91.319,LA,unchecked
62623,Blue Point,Blue Point ME,US,43.5523,-70.3564,ME,unchecked
62624,Wilcox,Wilcox PA,US,41.5726,-78.6869,PA,unchecked
62625,Blue Hill Falls,Blue Hill Falls ME,US,44.3809,-68.565,ME,unchecked
62626,Borrego Pass,Borrego Pass NM,US,35.5664,-108.0165,NM,unchecked
62627,Cortsville,Cortsville OH,US,39.7964,-83.721,OH,unchecked
62628,Corwin,Corwin OH,US,39.5254,-84.0699,OH,unchecked
62629,Corryville,Corryville OH,US,38.4356,-82.4215,OH,unchecked
62630,Congress,Congress OH,US,40.9255,-82.0557,OH,unchecked
62631,Commercial Point,Commercial Point OH,US,39.7809,-83.0387,OH,unchecked
62632,Providence,Providence SC,US,34.0165,-81.2601,SC,unchecked
62633,Rabon Crossroads,Rabon Crossroads SC,US,33.9763,-79.0975,SC,unchecked
62634,Ellendale,Ellendale MN,US,43.8727,-93.2993,MN,unchecked
62635,Priceville,Priceville SC,US,33.9988,-81.4093,SC,unchecked
62636,Princeville,Princeville SC,US,34.0807,-78.9375,SC,unchecked
62637,Nichols Hills,Nichols Hills OK,US,35.5468,-97.5445,OK,unchecked
62638,Elkton,Elkton MN,US,43.6602,-92.7065,MN,unchecked
62639,Ramsey Grove,Ramsey Grove SC,US,33.4782,-79.2901,SC,unchecked
62640,Newport,Newport OK,US,34.2529,-97.2747,OK,unchecked
62641,Wilkinsburg,Wilkinsburg PA,US,40.4442,-79.8733,PA,unchecked
62642,Tiffany,Tiffany WI,US,42.5825,-88.9271,WI,unchecked
62643,Claryville,Claryville NY,US,41.9184,-74.5724,NY,unchecked
62644,Campo Alto,Campo Alto TX,US,26.2051,-98.1264,TX,unchecked
62645,Seversens,Seversens AK,US,59.7536,-154.8172,AK,unchecked
62646,Woods Mills,Woods Mills NY,US,44.6925,-73.6143,NY,unchecked
62647,Mountain View,Mountain View VA,US,37.0882,-80.6203,VA,unchecked
62648,Yacht Haven,Yacht Haven VA,US,38.7021,-77.1125,VA,unchecked
62649,Yorkshire Park,Yorkshire Park VA,US,38.7932,-77.465,VA,unchecked
62650,Yorkshire Acres,Yorkshire Acres VA,US,38.7837,-77.4405,VA,unchecked
62651,Zenobia,Zenobia VA,US,36.7515,-82.2074,VA,unchecked
62652,Yost,Yost VA,US,38.0523,-79.5403,VA,unchecked
62653,Weyanoke,Weyanoke VA,US,38.8193,-77.1561,VA,unchecked
62654,Westwood Place,Westwood Place VA,US,37.8007,-80.0164,VA,unchecked
62655,Bull Shoals,Bull Shoals AR,US,36.3748,-92.5902,AR,unchecked
62656,Westover Heights,Westover Heights VA,US,37.5204,-77.5222,VA,unchecked
62657,Westmont,Westmont VA,US,38.8626,-77.0919,VA,unchecked
62658,Westham,Westham VA,US,37.589,-77.54,VA,unchecked
62659,Westlawn,Westlawn VA,US,38.8657,-77.1803,VA,unchecked
62660,Hortonville,Hortonville MA,US,41.7751,-71.1995,MA,unchecked
62661,Kaʻelekū,Kaʻelekū HI,US,20.7836,-156.0231,HI,unchecked
62662,Continental Divide,Continental Divide NM,US,35.4329,-108.3358,NM,unchecked
62663,Bonsack,Bonsack VA,US,37.326,-79.8659,VA,unchecked
62664,Bonny Blue,Bonny Blue VA,US,36.827,-83.0682,VA,unchecked
62665,Longbeach,Longbeach FL,US,27.4373,-82.6832,FL,unchecked
62666,Fredonia,Fredonia TN,US,35.5401,-86.1067,TN,unchecked
62667,Longboat Key,Longboat Key FL,US,27.3926,-82.6341,FL,unchecked
62668,Blairs Mills,Blairs Mills KY,US,38.0829,-83.2918,KY,unchecked
62669,Blake,Blake KY,US,37.387,-83.7391,KY,unchecked
62670,Blanton Flats,Blanton Flats KY,US,37.5701,-84.0038,KY,unchecked
62671,Blaze,Blaze KY,US,38.0218,-83.333,KY,unchecked
62672,Brookside Manor,Brookside Manor MD,US,38.9648,-76.9764,MD,unchecked
62673,Turntime Crossroads,Turntime Crossroads GA,US,32.6904,-84.7885,GA,unchecked
62674,Tusculum,Tusculum GA,US,32.393,-81.4307,GA,unchecked
62675,Underwood,Underwood GA,US,33.1276,-83.1146,GA,unchecked
62676,Troutman,Troutman GA,US,31.9368,-84.6969,GA,unchecked
62677,Turman,Turman GA,US,31.5016,-84.7294,GA,unchecked
62678,Greenbush,Greenbush MN,US,48.7011,-96.1835,MN,unchecked
62679,Union Hill,Union Hill GA,US,34.1951,-84.3813,GA,unchecked
62680,South Hanover,South Hanover MA,US,42.0973,-70.8495,MA,unchecked
62681,Centerville,Centerville ID,US,43.9127,-115.8923,ID,unchecked
62682,Central Cove,Central Cove ID,US,43.6071,-116.8626,ID,unchecked
62683,Cedarhill,Cedarhill ID,US,42.2669,-112.7314,ID,unchecked
62684,Hunters Creek,Hunters Creek MI,US,42.9856,-83.2938,MI,unchecked
62685,Pūlehu,Pūlehu HI,US,20.777,-156.3263,HI,unchecked
62686,Big Rock,Big Rock OH,US,39.1017,-82.7763,OH,unchecked
62687,Bay View Estates,Bay View Estates MD,US,39.4251,-75.9988,MD,unchecked
62688,Eustis,Eustis ME,US,45.1806,-70.4917,ME,unchecked
62689,Etna,Etna ME,US,44.7853,-69.1339,ME,unchecked
62690,Hopedale,Hopedale MA,US,42.1247,-71.535,MA,unchecked
62691,Hubbardston,Hubbardston MA,US,42.4838,-72.0051,MA,unchecked
62692,Clinton,Clinton MA,US,42.4119,-71.6888,MA,unchecked
62693,Dudley,Dudley MA,US,42.055,-71.9352,MA,unchecked
62694,East Brookfield,East Brookfield MA,US,42.2033,-72.0467,MA,unchecked
